issue_id,os_version,crash_time,device_id,crash_reason,crash_exception
164e2a8e49f323078b0411e7441ec2a5,5,1602892739,50718174741,Failed to allocate a 556 byte allocation with 16777216 free bytes and 120MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609299411,35969652011,Failed to allocate a 556 byte allocation with 16777216 free bytes and 117MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608872889,39657016969,Failed to allocate a 556 byte allocation with 16777184 free bytes and 141MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603889441,46680417308,Failed to allocate a 556 byte allocation with 16777184 free bytes and 136MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603887850,40368720065,Failed to allocate a 556 byte allocation with 16777184 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605184353,36169385430,Failed to allocate a 556 byte allocation with 16777184 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605741146,36205819078,Failed to allocate a 556 byte allocation with 16777168 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602080100,58115374139,Failed to allocate a 556 byte allocation with 16777168 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605102121,49490576123,Failed to allocate a 556 byte allocation with 16777168 free bytes and 128MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608590562,61287642547,Failed to allocate a 556 byte allocation with 16777120 free bytes and 86MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609567895,42633976159,Failed to allocate a 556 byte allocation with 16777120 free bytes and 75MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606086981,36037040178,Failed to allocate a 556 byte allocation with 16777120 free bytes and 74MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606617124,49447873665,Failed to allocate a 556 byte allocation with 16777120 free bytes and 363MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606876039,36700611960,Failed to allocate a 556 byte allocation with 16777120 free bytes and 169MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609940655,36822864043,Failed to allocate a 556 byte allocation with 16777120 free bytes and 164MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605674720,57922501784,Failed to allocate a 556 byte allocation with 16777120 free bytes and 159MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606565189,57059467503,Failed to allocate a 556 byte allocation with 16777120 free bytes and 158MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607577544,35249034772,Failed to allocate a 556 byte allocation with 16777120 free bytes and 155MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608710486,47364017724,Failed to allocate a 556 byte allocation with 16777120 free bytes and 152MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608383012,56143728785,Failed to allocate a 556 byte allocation with 16777120 free bytes and 148MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607833325,49214868527,Failed to allocate a 556 byte allocation with 16777120 free bytes and 147MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609413220,58064390198,Failed to allocate a 556 byte allocation with 16777120 free bytes and 146MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606390630,38487318599,Failed to allocate a 556 byte allocation with 16777120 free bytes and 145MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605957449,38477480881,Failed to allocate a 556 byte allocation with 16777120 free bytes and 145MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609680165,3.10E+15,Failed to allocate a 556 byte allocation with 16777120 free bytes and 144MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609919324,37005289504,Failed to allocate a 556 byte allocation with 16777120 free bytes and 142MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609609156,41465794348,Failed to allocate a 556 byte allocation with 16777120 free bytes and 140MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604684885,34631580067,Failed to allocate a 556 byte allocation with 16777120 free bytes and 140MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605874516,35611152389,Failed to allocate a 556 byte allocation with 16777120 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1601987199,35939221709,Failed to allocate a 556 byte allocation with 16777120 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602053629,34693296987,Failed to allocate a 556 byte allocation with 16777120 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607694993,52909797348,Failed to allocate a 556 byte allocation with 16777120 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610147854,40931916055,Failed to allocate a 556 byte allocation with 16777120 free bytes and 136MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602238831,54930019619,Failed to allocate a 556 byte allocation with 16777120 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604300820,41193760163,Failed to allocate a 556 byte allocation with 16777120 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604683942,46522541004,Failed to allocate a 556 byte allocation with 16777120 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610608637,37406009814,Failed to allocate a 556 byte allocation with 16777120 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1599998914,40150751389,Failed to allocate a 556 byte allocation with 16777120 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607066031,68590632235,Failed to allocate a 556 byte allocation with 16777120 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 40960 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603206203,50721213361,Failed to allocate a 556 byte allocation with 16777120 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606044073,11749768413,Failed to allocate a 556 byte allocation with 16777120 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608536660,66466465670,Failed to allocate a 556 byte allocation with 16777120 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602291233,3.76E+15,Failed to allocate a 556 byte allocation with 16777120 free bytes and 129MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603801343,58217950509,Failed to allocate a 556 byte allocation with 16777120 free bytes and 129MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1600232789,62727422985,Failed to allocate a 556 byte allocation with 16777120 free bytes and 126MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605153599,55671163107,Failed to allocate a 556 byte allocation with 16777120 free bytes and 125MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604497312,40046562812,Failed to allocate a 556 byte allocation with 16777120 free bytes and 123MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606472528,36887014742,Failed to allocate a 556 byte allocation with 16777120 free bytes and 117MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606489472,66007992422,Failed to allocate a 556 byte allocation with 16777120 free bytes and 110MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610023853,37005661076,Failed to allocate a 556 byte allocation with 16777104 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609045633,35947209658,Failed to allocate a 556 byte allocation with 16777072 free bytes and 85MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607209107,37608527889,Failed to allocate a 556 byte allocation with 16777056 free bytes and 152MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610329179,35807541915,Failed to allocate a 556 byte allocation with 16777056 free bytes and 129MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603542676,37290794072,Failed to allocate a 556 byte allocation with 16777024 free bytes and 121MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608008714,2.04E+15,Failed to allocate a 556 byte allocation with 16776944 free bytes and 136MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602410944,43474575949,Failed to allocate a 556 byte allocation with 16775968 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606747184,35741463889,Failed to allocate a 556 byte allocation with 16775760 free bytes and 153MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610382903,8.79E+14,Failed to allocate a 556 byte allocation with 16775728 free bytes and 130MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609439777,36402878542,Failed to allocate a 552 byte allocation with 16777120 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603536066,37006822242,Failed to allocate a 552 byte allocation with 16777120 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 40960 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604459011,66489704190,Failed to allocate a 552 byte allocation with 16777120 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1600240219,14203726637,Failed to allocate a 546 byte allocation with 8388512 free bytes and 371MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608465997,46051396347,Failed to allocate a 546 byte allocation with 4194208 free bytes and 91MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610263168,35633701475,Failed to allocate a 546 byte allocation with 4194208 free bytes and 85MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610279705,51345324034,Failed to allocate a 546 byte allocation with 16777216 free bytes and 75MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 24576 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607575447,38423207875,Failed to allocate a 546 byte allocation with 16777216 free bytes and 159MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609031169,9264032572,Failed to allocate a 546 byte allocation with 16777216 free bytes and 148MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1601943100,38548964300,Failed to allocate a 546 byte allocation with 16777216 free bytes and 141MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606109158,14009593888,Failed to allocate a 546 byte allocation with 16777216 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609208627,35808699809,Failed to allocate a 546 byte allocation with 16777216 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605599991,46732185469,Failed to allocate a 546 byte allocation with 16777216 free bytes and 135MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1600575439,68382164503,Failed to allocate a 546 byte allocation with 16777216 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603929391,34763864572,Failed to allocate a 546 byte allocation with 16777216 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603443268,16942797507,Failed to allocate a 546 byte allocation with 16777216 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605715565,10473782481,Failed to allocate a 546 byte allocation with 16777216 free bytes and 130MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604287073,43584008658,Failed to allocate a 546 byte allocation with 16777216 free bytes and 129MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605089384,34991662195,Failed to allocate a 546 byte allocation with 16777216 free bytes and 126MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607074542,40862417269,Failed to allocate a 546 byte allocation with 16777216 free bytes and 124MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1603902490,28410749195,Failed to allocate a 546 byte allocation with 16777216 free bytes and 121MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608455238,3.10E+15,Failed to allocate a 546 byte allocation with 16777216 free bytes and 111MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609852566,35944570384,Failed to allocate a 546 byte allocation with 16777168 free bytes and 165MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606466637,25852602643,Failed to allocate a 546 byte allocation with 16777168 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605780524,55779191389,Failed to allocate a 546 byte allocation with 16777168 free bytes and 129MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610191099,13638675909,Failed to allocate a 546 byte allocation with 16777120 free bytes and 59MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1601705000,39952174932,Failed to allocate a 546 byte allocation with 16777120 free bytes and 46MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610449224,61873435807,Failed to allocate a 546 byte allocation with 16777120 free bytes and 371MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605357892,2685857353,Failed to allocate a 546 byte allocation with 16777120 free bytes and 360MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1599472131,39741952457,Failed to allocate a 546 byte allocation with 16777120 free bytes and 327MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610122163,35058818572,Failed to allocate a 546 byte allocation with 16777120 free bytes and 165MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609044482,34694599092,Failed to allocate a 546 byte allocation with 16777120 free bytes and 148MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 57344 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609930161,41561935966,Failed to allocate a 546 byte allocation with 16777120 free bytes and 147MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 28672 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605976621,38443986496,Failed to allocate a 546 byte allocation with 16777120 free bytes and 142MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610242779,37106995368,Failed to allocate a 546 byte allocation with 16777120 free bytes and 142MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605501065,62119455989,Failed to allocate a 546 byte allocation with 16777120 free bytes and 142MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 45056 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605949243,36486961512,Failed to allocate a 546 byte allocation with 16777120 free bytes and 140MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602915305,1.42E+15,Failed to allocate a 546 byte allocation with 16777120 free bytes and 137MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608359213,43236902770,Failed to allocate a 546 byte allocation with 16777120 free bytes and 136MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602033254,37605857681,Failed to allocate a 546 byte allocation with 16777120 free bytes and 134MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 40960 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609848980,37275111132,Failed to allocate a 546 byte allocation with 16777120 free bytes and 133MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1610281426,48715427942,Failed to allocate a 546 byte allocation with 16777120 free bytes and 132MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 40960 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609401599,35947883797,Failed to allocate a 546 byte allocation with 16777120 free bytes and 131MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1609757274,4.43E+15,Failed to allocate a 546 byte allocation with 16777120 free bytes and 130MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1605622922,35936407555,Failed to allocate a 546 byte allocation with 16777120 free bytes and 130MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1607957921,60990839922,Failed to allocate a 546 byte allocation with 16777120 free bytes and 130MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 53248 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1604033935,38353292126,Failed to allocate a 546 byte allocation with 16777120 free bytes and 124MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 32768 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1608436136,34639681698,Failed to allocate a 546 byte allocation with 16777120 free bytes and 123MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 36864 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1606739003,26847105681,Failed to allocate a 546 byte allocation with 16777072 free bytes and 158MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 49152 bytes),java.lang.OutOfMemoryError
164e2a8e49f323078b0411e7441ec2a5,5,1602819211,56265661209,Failed to allocate a 546 byte allocation with 16776992 free bytes and 116MB until OOM; failed due to fragmentation (required continguous free 65536 bytes for a new buffer where largest contiguous free 61440 bytes),java.lang.OutOfMemoryError
